학년,출판사(저자),교육과정,레슨,단어,뜻,예문,예문 해석,영영풀이
초4,YBM(김),2022,9,class,,,,
초4,YBM(김),2022,9,day,,,,
초4,YBM(김),2022,9,field,,,,
초4,YBM(김),2022,9,mask,,,,
초4,YBM(김),2022,9,ready,,,,
초4,YBM(김),2022,9,ticket,,,,
초4,YBM(김),2022,9,today,,,,
초4,YBM(김),2022,9,tomorrow,,,,
초4,YBM(김),2022,9,trip,,,,
초4,YBM(김),2022,9,Monday,,,,
초4,YBM(김),2022,9,Tuesday,,,,
초4,YBM(김),2022,9,Wednesday,,,,
초4,YBM(김),2022,9,Thursday,,,,
초4,YBM(김),2022,9,Friday,,,,
초4,YBM(김),2022,9,Saturday,,,,
초4,YBM(김),2022,9,Sunday,,,,
초4,YBM(김),2022,10,cook,,,,
초4,YBM(김),2022,10,doctor,,,,
초4,YBM(김),2022,10,farmer,,,,
초4,YBM(김),2022,10,firefighter,,,,
초4,YBM(김),2022,10,pilot,,,,
초4,YBM(김),2022,10,scientist,,,,
초4,YBM(김),2022,10,singer,,,,
초4,YBM(김),2022,10,song,,,,
초4,YBM(김),2022,10,warm,,,,
초4,YBM(김),2022,11,case,,,,
초4,YBM(김),2022,11,comic,,,,
초4,YBM(김),2022,11,dress,,,,
초4,YBM(김),2022,11,jacket,,,,
초4,YBM(김),2022,11,key,,,,
초4,YBM(김),2022,11,much,,,,
초4,YBM(김),2022,11,ring,,,,
초4,YBM(김),2022,11,shirt,,,,
초4,YBM(김),2022,11,want,,,,
초4,YBM(김),2022,11,thirteen,,,,
초4,YBM(김),2022,11,hundred,,,,
초4,YBM(김),2022,11,thousand,,,,
초4,YBM(최),2022,1,afternoon,,,,
초4,YBM(최),2022,1,not bad,,,,
초4,YBM(최),2022,1,evening,,,,
초4,YBM(최),2022,1,fine,,,,
초4,YBM(최),2022,1,good,,,,
초4,YBM(최),2022,1,great,,,,
초4,YBM(최),2022,1,morning,,,,
초4,YBM(최),2022,1,night,,,,
초4,YBM(최),2022,1,sleepy,,,,
초4,YBM(최),2022,2,aunt,,,,
초4,YBM(최),2022,2,brother,,,,
초4,YBM(최),2022,2,cute,,,,
초4,YBM(최),2022,2,dad,,,,
초4,YBM(최),2022,2,family,,,,
초4,YBM(최),2022,2,friend,,,,
초4,YBM(최),2022,2,grandfather,,,,
초4,YBM(최),2022,2,grandmother,,,,
초4,YBM(최),2022,2,mom,,,,
초4,YBM(최),2022,2,sister,,,,
초4,YBM(최),2022,2,tall,,,,
초4,YBM(최),2022,2,uncle,,,,
초4,YBM(최),2022,2,he,,,,
초4,YBM(최),2022,2,she,,,,
초4,YBM(최),2022,2,sing,,,,
초4,YBM(최),2022,2,who,,,,
초4,YBM(최),2022,3,bed,,,,
초4,YBM(최),2022,3,breakfast,,,,
초4,YBM(최),2022,3,class,,,,
초4,YBM(최),2022,3,dinner,,,,
초4,YBM(최),2022,3,eleven,,,,
초4,YBM(최),2022,3,lunch,,,,
초4,YBM(최),2022,3,o’clock,,,,
초4,YBM(최),2022,3,school,,,,
초4,YBM(최),2022,3,thirty,,,,
초4,YBM(최),2022,3,time,,,,
초4,YBM(최),2022,3,twelve,,,,
초4,YBM(최),2022,3,get up,,,,
초4,YBM(최),2022,3,homework,,,,
초4,YBM(최),2022,3,hurry,,,,
초4,YBM(최),2022,3,late,,,,
초4,YBM(최),2022,3,robot,,,,
초4,YBM(최),2022,3,show,,,,
초4,YBM(최),2022,3,so,,,,
초4,YBM(최),2022,3,sound,,,,
초4,YBM(최),2022,3,today,,,,
초4,YBM(최),2022,3,wake,,,,
초4,YBM(최),2022,4,badminton,,,,
초4,YBM(최),2022,4,baseball,,,,
초4,YBM(최),2022,4,basketball,,,,
초4,YBM(최),2022,4,bike,,,,
초4,YBM(최),2022,4,drone,,,,
초4,YBM(최),2022,4,play,,,,
초4,YBM(최),2022,4,ride,,,,
초4,YBM(최),2022,4,soccer,,,,
초4,YBM(최),2022,4,tennis,,,,
초4,YBM(최),2022,4,fun,,,,
초4,YBM(최),2022,4,idea,,,,
초4,YBM(최),2022,4,now,,,,
초4,YBM(최),2022,4,worry,,,,
초4,YBM(최),2022,5,cap,,,,
초4,YBM(최),2022,5,desk,,,,
초4,YBM(최),2022,5,in,,,,
초4,YBM(최),2022,5,lunchbox,,,,
초4,YBM(최),2022,5,on,,,,
초4,YBM(최),2022,5,phone,,,,
초4,YBM(최),2022,5,pocket,,,,
초4,YBM(최),2022,5,table,,,,
초4,YBM(최),2022,5,under,,,,
초4,YBM(최),2022,5,watch,,,,
초4,YBM(최),2022,5,eat,,,,
초4,YBM(최),2022,5,fox,,,,
초4,YBM(최),2022,5,home,,,,
초4,YBM(최),2022,5,where,,,,
초4,YBM(최),2022,6,clean,,,,
초4,YBM(최),2022,6,park,,,,
초4,YBM(최),2022,6,cookie,,,,
초4,YBM(최),2022,6,do,,,,
초4,YBM(최),2022,6,homework,,,,
초4,YBM(최),2022,6,draw,,,,
초4,YBM(최),2022,6,picture,,,,
초4,YBM(최),2022,6,fly,,,,
초4,YBM(최),2022,6,drone,,,,
초4,YBM(최),2022,6,help,,,,
초4,YBM(최),2022,6,pick,,,,
초4,YBM(최),2022,6,trash,,,,
초4,YBM(최),2022,6,read,,,,
초4,YBM(최),2022,6,book,,,,
초4,YBM(최),2022,6,watch TV,,,,
초4,YBM(최),2022,6,sure,,,,
초4,YBM(최),2022,7,belt,,,,
초4,YBM(최),2022,7,coat,,,,
초4,YBM(최),2022,7,dress,,,,
초4,YBM(최),2022,7,jacket,,,,
초4,YBM(최),2022,7,skirt,,,,
초4,YBM(최),2022,7,T-shirt,,,,
초4,YBM(최),2022,7,black,,,,
초4,YBM(최),2022,7,boy,,,,
초4,YBM(최),2022,7,mine,,,,
초4,YBM(최),2022,7,very,,,,
초4,YBM(최),2022,8,beef,,,,
초4,YBM(최),2022,8,chicken,,,,
초4,YBM(최),2022,8,curry,,,,
초4,YBM(최),2022,8,hamburger,,,,
초4,YBM(최),2022,8,juice,,,,
초4,YBM(최),2022,8,milk,,,,
초4,YBM(최),2022,8,snack,,,,
초4,YBM(최),2022,8,spaghetti,,,,
초4,YBM(최),2022,8,water,,,,
초4,YBM(최),2022,8,fork,,,,
초4,YBM(최),2022,8,or,,,,
초4,YBM(최),2022,8,some,,,,
초4,YBM(최),2022,8,want,,,,
초4,YBM(최),2022,9,computer,,,,
초4,YBM(최),2022,9,cook,,,,
초4,YBM(최),2022,9,Friday,,,,
초4,YBM(최),2022,9,Monday,,,,
초4,YBM(최),2022,9,piano,,,,
초4,YBM(최),2022,9,Saturday,,,,
초4,YBM(최),2022,9,sport,,,,
초4,YBM(최),2022,9,Sunday,,,,
초4,YBM(최),2022,9,Thursday,,,,
초4,YBM(최),2022,9,Tuesday,,,,
초4,YBM(최),2022,9,violin,,,,
초4,YBM(최),2022,9,Wednesday,,,,
초4,YBM(최),2022,9,week,,,,
초4,YBM(최),2022,9,day,,,,
초4,YBM(최),2022,10,bat,,,,
초4,YBM(최),2022,10,hairpin,,,,
초4,YBM(최),2022,10,hundred,,,,
초4,YBM(최),2022,10,jump rope,,,,
초4,YBM(최),2022,10,soccer ball,,,,
초4,YBM(최),2022,10,thousand,,,,
초4,YBM(최),2022,10,toy car,,,,
초4,YBM(최),2022,10,candy,,,,
초4,YBM(최),2022,10,much,,,,
초4,YBM(최),2022,10,take,,,,
초4,YBM(최),2022,10,will,,,,
초4,YBM(김),2015,1,class,학급,,,
초4,YBM(김),2015,1,English,영어,,,
초4,YBM(김),2015,1,friend,친구,,,
초4,YBM(김),2015,1,later,나중에,,,
초4,YBM(김),2015,1,name,이름,,,
초4,YBM(김),2015,1,okay,"네, 응",,,
초4,YBM(김),2015,1,school,학교,,,
초4,YBM(김),2015,1,son,아들,,,
초4,YBM(김),2015,1,study,공부,,,
초4,YBM(김),2015,1,teacher,선생님,,,
초4,YBM(김),2015,2,angry,화난,,,
초4,YBM(김),2015,2,basket,바구니,,,
초4,YBM(김),2015,2,bottle,병,,,
초4,YBM(김),2015,2,bring,가져오다,,,
초4,YBM(김),2015,2,hungry,배고픈,,,
초4,YBM(김),2015,2,lie,거짓말,,,
초4,YBM(김),2015,2,sad,슬픈,,,
초4,YBM(김),2015,2,thirsty,목마른,,,
초4,YBM(김),2015,2,wolf,늑대,,,
초4,YBM(김),2015,3,brother,"형, 오빠, 남동생",,,
초4,YBM(김),2015,3,cook,요리사,,,
초4,YBM(김),2015,3,cut,자르다,,,
초4,YBM(김),2015,3,cute,귀여운,,,
초4,YBM(김),2015,3,dad,아빠,,,
초4,YBM(김),2015,3,handsome,잘생긴,,,
초4,YBM(김),2015,3,he,그,,,
초4,YBM(김),2015,3,house,집,,,
초4,YBM(김),2015,3,melon,멜론,,,
초4,YBM(김),2015,3,she,그녀,,,
초4,YBM(김),2015,3,sister,"언니, 누나, 여동생",,,
초4,YBM(김),2015,3,tall,키가 큰,,,
초4,YBM(김),2015,3,who,누구,,,
초4,YBM(김),2015,4,back,뒤로,,,
초4,YBM(김),2015,4,badminton,배드민턴,,,
초4,YBM(김),2015,4,baseball,야구,,,
초4,YBM(김),2015,4,basketball,농구,,,
초4,YBM(김),2015,4,busy,바쁜,,,
초4,YBM(김),2015,4,come,오다,,,
초4,YBM(김),2015,4,enjoy,즐기다,,,
초4,YBM(김),2015,4,lesson,수업,,,
초4,YBM(김),2015,4,piano,피아노,,,
초4,YBM(김),2015,4,play,경기를 하다,,,
초4,YBM(김),2015,4,soccer,축구,,,
초4,YBM(김),2015,4,sure,그래,,,
초4,YBM(김),2015,4,tennis,테니스,,,
초4,YBM(김),2015,4,video,비디오,,,
초4,YBM(김),2015,4,violin,바이올린,,,
초4,YBM(김),2015,5,baby,아기,,,
초4,YBM(김),2015,5,ball,공,,,
초4,YBM(김),2015,5,eraser,지우개,,,
초4,YBM(김),2015,5,fast,빠른,,,
초4,YBM(김),2015,5,find,찾다,,,
초4,YBM(김),2015,5,glue,풀,,,
초4,YBM(김),2015,5,guitar,기타,,,
초4,YBM(김),2015,5,hat,모자,,,
초4,YBM(김),2015,5,kind,친절한,,,
초4,YBM(김),2015,5,love,사랑하다,,,
초4,YBM(김),2015,5,so,"정말, 너무나",,,
초4,YBM(김),2015,5,rocket,로켓,,,
초4,YBM(김),2015,6,bed,침대,,,
초4,YBM(김),2015,6,breakfast,아침 식사,,,
초4,YBM(김),2015,6,dinner,저녁 식사,,,
초4,YBM(김),2015,6,drum,북,,,
초4,YBM(김),2015,6,for,~을 위한,,,
초4,YBM(김),2015,6,lunch,점심 식사,,,
초4,YBM(김),2015,6,night,밤,,,
초4,YBM(김),2015,6,o’clock,~시,,,
초4,YBM(김),2015,6,quiet,조용한,,,
초4,YBM(김),2015,6,wake,잠이 깨다,,,
초4,YBM(김),2015,6,eleven,"11, 열하나",,,
초4,YBM(김),2015,6,twelve,"12, 열둘",,,
초4,YBM(김),2015,6,twenty,"20, 이십",,,
초4,YBM(김),2015,6,thirty,"30, 삼십",,,
초4,YBM(김),2015,6,forty,"40, 사십",,,
초4,YBM(김),2015,7,bag,가방,,,
초4,YBM(김),2015,7,box,상자,,,
초4,YBM(김),2015,7,chair,의자,,,
초4,YBM(김),2015,7,coat,코트,,,
초4,YBM(김),2015,7,daughter,딸,,,
초4,YBM(김),2015,7,desk,책상,,,
초4,YBM(김),2015,7,fork,포크,,,
초4,YBM(김),2015,7,in,~안에,,,
초4,YBM(김),2015,7,know,알다,,,
초4,YBM(김),2015,7,mask,가면,,,
초4,YBM(김),2015,7,on,~위에,,,
초4,YBM(김),2015,7,paper,종이,,,
초4,YBM(김),2015,7,party,파티,,,
초4,YBM(김),2015,7,phone,전화기,,,
초4,YBM(김),2015,7,table,탁자,,,
초4,YBM(김),2015,7,under,~아래에,,,
초4,YBM(김),2015,7,where,어디에,,,
초4,YBM(김),2015,8,cake,케이크,,,
초4,YBM(김),2015,8,chocolate,초콜릿,,,
초4,YBM(김),2015,8,cream,크림,,,
초4,YBM(김),2015,8,delicious,맛있는,,,
초4,YBM(김),2015,8,fish,생선,,,
초4,YBM(김),2015,8,fruit,과일,,,
초4,YBM(김),2015,8,full,배가 부른,,,
초4,YBM(김),2015,8,hot,매운,,,
초4,YBM(김),2015,8,milk,우유,,,
초4,YBM(김),2015,8,pie,파이,,,
초4,YBM(김),2015,8,pizza,피자,,,
초4,YBM(김),2015,8,rice,쌀,,,
초4,YBM(김),2015,8,salad,샐러드,,,
초4,YBM(김),2015,8,some,조금,,,
초4,YBM(김),2015,8,soup,수프,,,
초4,YBM(김),2015,8,want,원하다,,,
초4,YBM(김),2015,8,water,물,,,
초4,YBM(김),2015,9,ahead,앞으로,,,
초4,YBM(김),2015,9,beautiful,아름다운,,,
초4,YBM(김),2015,9,brush,붓,,,
초4,YBM(김),2015,9,camera,카메라,,,
초4,YBM(김),2015,9,doctor,의사,,,
초4,YBM(김),2015,9,fun,즐거운,,,
초4,YBM(김),2015,9,magic,마법,,,
초4,YBM(김),2015,9,smart,똑똑한,,,
초4,YBM(김),2015,9,star,별,,,
초4,YBM(김),2015,9,use,사용하다,,,
초4,YBM(김),2015,9,wait,기다리다,,,
초4,YBM(김),2015,10,at,~에,,,
초4,YBM(김),2015,10,cup,컵,,,
초4,YBM(김),2015,10,draw,그리다,,,
초4,YBM(김),2015,10,flower,꽃,,,
초4,YBM(김),2015,10,picture,그림,,,
초4,YBM(김),2015,10,read,읽다,,,
초4,YBM(김),2015,10,robot,로봇,,,
초4,YBM(김),2015,10,song,노래,,,
초4,YBM(김),2015,10,try,해 보다,,,
초4,YBM(김),2015,11,clean,청소하다,,,
초4,YBM(김),2015,11,dress,드레스,,,
초4,YBM(김),2015,11,gown,가운,,,
초4,YBM(김),2015,11,jacket,재킷,,,
초4,YBM(김),2015,11,long,긴,,,
초4,YBM(김),2015,11,mirror,거울,,,
초4,YBM(김),2015,11,off,취소된,,,
초4,YBM(김),2015,11,pants,바지,,,
초4,YBM(김),2015,11,put,놓다,,,
초4,YBM(김),2015,11,scarf,스카프,,,
초4,YBM(김),2015,11,short,짧은,,,
초4,YBM(김),2015,11,skirt,치마,,,
초4,YBM(김),2015,11,sock,양말,,,
초4,YBM(김),2015,11,take,가져가다,,,
초4,YBM(김),2015,12,bat,야구 방망이,,,
초4,YBM(김),2015,12,buy,사다,,,
초4,YBM(김),2015,12,cool,시원한,,,
초4,YBM(김),2015,12,fan,부채,,,
초4,YBM(김),2015,12,glove,글러브,,,
초4,YBM(김),2015,12,hundred,100,,,
초4,YBM(김),2015,12,thousand,"1,000",,,
초4,YBM(김),2015,13,art,미술,,,
초4,YBM(김),2015,13,bowl,그릇,,,
초4,YBM(김),2015,13,day,날,,,
초4,YBM(김),2015,13,market,시장,,,
초4,YBM(김),2015,13,spaghetti,스파게티,,,
초4,YBM(김),2015,13,stop,멈추다,,,
초4,YBM(김),2015,13,today,오늘,,,
초4,YBM(김),2015,13,Monday,월요일,,,
초4,YBM(김),2015,13,Tuesday,화요일,,,
초4,YBM(김),2015,13,Wednesday,수요일,,,
초4,YBM(김),2015,13,Thursday,목요일,,,
초4,YBM(김),2015,13,Friday,금요일,,,
초4,YBM(김),2015,13,Saturday,토요일,,,
초4,YBM(김),2015,13,Sunday,일요일,,,
초4,YBM(최),2015,1,morning,,,,
초4,YBM(최),2015,1,afternoon,,,,
초4,YBM(최),2015,1,evening,,,,
초4,YBM(최),2015,1,fine,,,,
초4,YBM(최),2015,1,good,,,,
초4,YBM(최),2015,2,beautiful,,,,
초4,YBM(최),2015,2,friend,,,,
초4,YBM(최),2015,2,grandma,,,,
초4,YBM(최),2015,2,grandpa,,,,
초4,YBM(최),2015,2,meet,,,,
초4,YBM(최),2015,2,teacher,,,,
초4,YBM(최),2015,3,bed,,,,
초4,YBM(최),2015,3,cookie,,,,
초4,YBM(최),2015,3,desk,,,,
초4,YBM(최),2015,3,on,,,,
초4,YBM(최),2015,3,potato,,,,
초4,YBM(최),2015,3,table,,,,
초4,YBM(최),2015,3,tree,,,,
초4,YBM(최),2015,3,under,,,,
초4,YBM(최),2015,3,watch,,,,
초4,YBM(최),2015,3,where,,,,
초4,YBM(최),2015,4,full,,,,
초4,YBM(최),2015,4,hungry,,,,
초4,YBM(최),2015,4,sad,,,,
초4,YBM(최),2015,4,tired,,,,
초4,YBM(최),2015,5,breakfast,,,,
초4,YBM(최),2015,5,dinner,,,,
초4,YBM(최),2015,5,late,,,,
초4,YBM(최),2015,5,lunch,,,,
초4,YBM(최),2015,5,school,,,,
초4,YBM(최),2015,5,time,,,,
초4,YBM(최),2015,5,wake,,,,
초4,YBM(최),2015,6,badminton,,,,
초4,YBM(최),2015,6,baseball,,,,
초4,YBM(최),2015,6,busy,,,,
초4,YBM(최),2015,6,fly,,,,
초4,YBM(최),2015,6,ice cream,,,,
초4,YBM(최),2015,6,play,,,,
초4,YBM(최),2015,6,soccer,,,,
초4,YBM(최),2015,6,together,,,,
초4,YBM(최),2015,7,draw,,,,
초4,YBM(최),2015,7,listen,,,,
초4,YBM(최),2015,7,read,,,,
초4,YBM(최),2015,7,house,,,,
초4,YBM(최),2015,7,music,,,,
초4,YBM(최),2015,7,picture,,,,
초4,YBM(최),2015,7,TV,,,,
초4,YBM(최),2015,7,violin,,,,
초4,YBM(최),2015,8,bread,,,,
초4,YBM(최),2015,8,carrot,,,,
초4,YBM(최),2015,8,curry,,,,
초4,YBM(최),2015,8,milk,,,,
초4,YBM(최),2015,8,pie,,,,
초4,YBM(최),2015,8,potato,,,,
초4,YBM(최),2015,8,rice,,,,
초4,YBM(최),2015,8,water,,,,
초4,YBM(최),2015,8,want,,,,
초4,YBM(최),2015,8,write,,,,
초4,YBM(최),2015,9,art,,,,
초4,YBM(최),2015,9,basketball,,,,
초4,YBM(최),2015,9,class,,,,
초4,YBM(최),2015,9,cooking,,,,
초4,YBM(최),2015,9,day,,,,
초4,YBM(최),2015,9,ladybug,,,,
초4,YBM(최),2015,9,watermelon,,,,
초4,YBM(최),2015,10,ball,,,,
초4,YBM(최),2015,10,brown,,,,
초4,YBM(최),2015,10,cap,,,,
초4,YBM(최),2015,10,ready,,,,
초4,YBM(최),2015,10,skirt,,,,
초4,YBM(최),2015,11,arm,,,,
초4,YBM(최),2015,11,foot,,,,
초4,YBM(최),2015,11,hand,,,,
초4,YBM(최),2015,11,head,,,,
초4,YBM(최),2015,11,leg,,,,
초4,YBM(최),2015,11,shake,,,,
초4,YBM(최),2015,11,shoulder,,,,
초4,YBM(최),2015,11,stretch,,,,
초4,YBM(최),2015,11,warm up,,,,
초4,YBM(최),2015,12,camping,,,,
초4,YBM(최),2015,12,exciting,,,,
초4,YBM(최),2015,12,fishing,,,,
초4,YBM(최),2015,12,fun,,,,
초4,YBM(최),2015,12,painting,,,,
초5,YBM(김),2015,1,about,~에 대하여,,,
초5,YBM(김),2015,1,again,다시,,,
초5,YBM(김),2015,1,airplane,비행기,,,
초5,YBM(김),2015,1,bad,나쁜,,,
초5,YBM(김),2015,1,badminton,배드민턴,,,
초5,YBM(김),2015,1,boy,소년,,,
초5,YBM(김),2015,1,fine,기분 좋은,,,
초5,YBM(김),2015,1,okay,"네, 응",,,
초5,YBM(김),2015,1,pizza,피자,,,
초5,YBM(김),2015,1,tired,피곤한,,,
초5,YBM(김),2015,1,tree,나무,,,
초5,YBM(김),2015,1,well,"좋은, 잘",,,
초5,YBM(김),2015,2,bathroom,욕실,,,
초5,YBM(김),2015,2,bedroom,침실,,,
초5,YBM(김),2015,2,cake,케이크,,,
초5,YBM(김),2015,2,family,가족,,,
초5,YBM(김),2015,2,kitchen,부엌,,,
초5,YBM(김),2015,2,living room,거실,,,
초5,YBM(김),2015,2,room,방,,,
초5,YBM(김),2015,2,sandwich,샌드위치,,,
초5,YBM(김),2015,2,sleep,잠을 자다,,,
초5,YBM(김),2015,2,talk,말하다,,,
초5,YBM(김),2015,2,with,~와 함께,,,
초5,YBM(김),2015,3,balloon,풍선,,,
초5,YBM(김),2015,3,bicycle,자전거,,,
초5,YBM(김),2015,3,cheese,치즈,,,
초5,YBM(김),2015,3,fork,포크,,,
초5,YBM(김),2015,3,guitar,기타,,,
초5,YBM(김),2015,3,juice,주스,,,
초5,YBM(김),2015,3,ride,타다,,,
초5,YBM(김),2015,3,sandwich,샌드위치,,,
초5,YBM(김),2015,3,tell,말하다,,,
초5,YBM(김),2015,3,vegetable,채소,,,
초5,YBM(김),2015,4,boat,보트,,,
초5,YBM(김),2015,4,camping,캠핑,,,
초5,YBM(김),2015,4,holiday,휴일,,,
초5,YBM(김),2015,4,Internet,인터넷,,,
초5,YBM(김),2015,4,into,~안으로,,,
초5,YBM(김),2015,4,movie,영화,,,
초5,YBM(김),2015,4,need,필요하다,,,
초5,YBM(김),2015,4,plan,계획,,,
초5,YBM(김),2015,4,shopping,쇼핑,,,
초5,YBM(김),2015,4,sink,가라앉다,,,
초5,YBM(김),2015,4,there,저기에,,,
초5,YBM(김),2015,4,tent,텐트,,,
초5,YBM(김),2015,5,card,카드,,,
초5,YBM(김),2015,5,child,어린이,,,
초5,YBM(김),2015,5,comic book,만화책,,,
초5,YBM(김),2015,5,dress,드레스,,,
초5,YBM(김),2015,5,give,주다,,,
초5,YBM(김),2015,5,helicopter,헬리콥터,,,
초5,YBM(김),2015,5,ice cream cake,아이스크림 케이크,,,
초5,YBM(김),2015,5,next,다음의,,,
초5,YBM(김),2015,5,puppy,강아지,,,
초5,YBM(김),2015,5,rabbit,토끼,,,
초5,YBM(김),2015,5,show,"쇼, 공연",,,
초5,YBM(김),2015,5,tomorrow,내일,,,
초5,YBM(김),2015,6,care,돌보다,,,
초5,YBM(김),2015,6,farmer,농부,,,
초5,YBM(김),2015,6,grow,기르다,,,
초5,YBM(김),2015,6,idea,"생각, 아이디어",,,
초5,YBM(김),2015,6,nurse,간호사,,,
초5,YBM(김),2015,6,people,사람들,,,
초5,YBM(김),2015,6,plant,식물,,,
초5,YBM(김),2015,6,sick,아픈,,,
초5,YBM(김),2015,6,sky,하늘,,,
초5,YBM(김),2015,6,uncle,삼촌,,,
초5,YBM(김),2015,6,write,쓰다,,,
초5,YBM(김),2015,7,air,공기,,,
초5,YBM(김),2015,7,around,사방에,,,
초5,YBM(김),2015,7,bird,새,,,
초5,YBM(김),2015,7,early,이른,,,
초5,YBM(김),2015,7,every,모든,,,
초5,YBM(김),2015,7,fresh,신선한,,,
초5,YBM(김),2015,7,get up,일어나다,,,
초5,YBM(김),2015,7,inside,~ 안에,,,
초5,YBM(김),2015,7,question,질문,,,
초5,YBM(김),2015,7,ready,준비된,,,
초5,YBM(김),2015,7,start,출발하다,,,
초5,YBM(김),2015,8,but,하지만,,,
초5,YBM(김),2015,8,city,도시,,,
초5,YBM(김),2015,8,country,"국가, 나라",,,
초5,YBM(김),2015,8,cousin,사촌,,,
초5,YBM(김),2015,8,drink,마시다,,,
초5,YBM(김),2015,8,from,~에서,,,
초5,YBM(김),2015,8,jacket,재킷,,,
초5,YBM(김),2015,8,live,살다,,,
초5,YBM(김),2015,8,piano,피아노,,,
초5,YBM(김),2015,8,tea,차,,,
초5,YBM(김),2015,8,travel,여행하다,,,
초5,YBM(김),2015,8,world,세계,,,
초5,YBM(김),2015,9,cabinet,캐비닛,,,
초5,YBM(김),2015,9,call,전화하다,,,
초5,YBM(김),2015,9,center,센터,,,
초5,YBM(김),2015,9,foot,발,,,
초5,YBM(김),2015,9,history,역사,,,
초5,YBM(김),2015,9,Korean,한국의,,,
초5,YBM(김),2015,9,learn,배우다,,,
초5,YBM(김),2015,9,miss,사라지다,,,
초5,YBM(김),2015,9,museum,박물관,,,
초5,YBM(김),2015,9,robot,로봇,,,
초5,YBM(김),2015,9,space,우주,,,
초5,YBM(김),2015,9,visit,방문하다,,,
초5,YBM(김),2015,9,yesterday,어제,,,
초5,YBM(김),2015,10,brown,갈색의,,,
초5,YBM(김),2015,10,coat,코트,,,
초5,YBM(김),2015,10,curly,곱슬곱슬한,,,
초5,YBM(김),2015,10,ear,귀,,,
초5,YBM(김),2015,10,eye,눈,,,
초5,YBM(김),2015,10,hair,머리카락,,,
초5,YBM(김),2015,10,leg,다리,,,
초5,YBM(김),2015,10,little,작은,,,
초5,YBM(김),2015,10,prince,왕자,,,
초5,YBM(김),2015,10,right,옳은,,,
초5,YBM(김),2015,10,star,별,,,
초5,YBM(김),2015,10,straight,곧은,,,
초5,YBM(김),2015,10,tail,꼬리,,,
초5,YBM(김),2015,10,wear,입고 있다,,,
초5,YBM(김),2015,11,all,모두,,,
초5,YBM(김),2015,11,by,~ 옆에,,,
초5,YBM(김),2015,11,easy,쉬운,,,
초5,YBM(김),2015,11,hard,어려운,,,
초5,YBM(김),2015,11,listen,듣다,,,
초5,YBM(김),2015,11,over,~ 너머에,,,
초5,YBM(김),2015,11,pass,지나가다,,,
초5,YBM(김),2015,11,story,이야기,,,
초5,YBM(김),2015,11,wall,벽,,,
초5,YBM(김),2015,11,salad,샐러드,,,
초5,YBM(김),2015,11,steak,스테이크,,,
초5,YBM(김),2015,12,band,팔찌,,,
초5,YBM(김),2015,12,cup,컵,,,
초5,YBM(김),2015,12,dollar,달러,,,
초5,YBM(김),2015,12,gift,선물,,,
초5,YBM(김),2015,12,may,~ 해도 좋다,,,
초5,YBM(김),2015,12,rock,돌,,,
초5,YBM(김),2015,12,sale,판매,,,
초5,YBM(김),2015,12,ticket,표,,,
초5,YBM(김),2015,12,turn,돌다,,,
초5,YBM(김),2015,12,orange,오렌지,,,
초5,YBM(김),2015,13,behind,~ 뒤에,,,
초5,YBM(김),2015,13,between A and B,A와 B 사이,,,
초5,YBM(김),2015,13,in front of,~ 앞에,,,
초5,YBM(김),2015,13,map,지도,,,
초5,YBM(김),2015,13,park,공원,,,
초5,YBM(김),2015,13,problem,문제,,,
초5,YBM(김),2015,13,restaurant,식당,,,
초5,YBM(김),2015,13,science,과학,,,
초5,YBM(김),2015,13,town,마을,,,
초5,YBM(김),2015,14,area,지역,,,
초5,YBM(김),2015,14,bake,굽다,,,
초5,YBM(김),2015,14,bear,곰,,,
초5,YBM(김),2015,14,exercise,운동하다,,,
초5,YBM(김),2015,14,food,음식,,,
초5,YBM(김),2015,14,free,자유,,,
초5,YBM(김),2015,14,melt,녹다,,,
초5,YBM(김),2015,14,student,학생,,,
초5,YBM(김),2015,14,warm,따뜻한,,,
초5,YBM(최),2015,1,around,"둥글게, 빙 돌아",,,
초5,YBM(최),2015,1,Australia,오스트레일리아,,,
초5,YBM(최),2015,1,China,중국,,,
초5,YBM(최),2015,1,from,"~에서, ~로부터",,,
초5,YBM(최),2015,1,Kenya,케냐,,,
초5,YBM(최),2015,1,Korea,한국,,,
초5,YBM(최),2015,1,Mexico,멕시코,,,
초5,YBM(최),2015,1,spell,철자를 말하다,,,
초5,YBM(최),2015,1,The U.K.,영국,,,
초5,YBM(최),2015,1,world,세계,,,
초5,YBM(최),2015,2,bowl,그릇,,,
초5,YBM(최),2015,2,button,"버튼, 단추",,,
초5,YBM(최),2015,2,crown,왕관,,,
초5,YBM(최),2015,2,fan,"부채, 선풍기",,,
초5,YBM(최),2015,2,lamp,"램프, 전등",,,
초5,YBM(최),2015,2,mirror,거울,,,
초5,YBM(최),2015,2,pencil case,필통,,,
초5,YBM(최),2015,2,plate,접시,,,
초5,YBM(최),2015,2,spoon,숟가락,,,
초5,YBM(최),2015,2,these,이것들,,,
초5,YBM(최),2015,2,they,"그들, 그것들",,,
초5,YBM(최),2015,2,those,저것들,,,
초5,YBM(최),2015,2,use,사용하다,,,
초5,YBM(최),2015,3,ask,"묻다, 물어보다",,,
초5,YBM(최),2015,3,beaver,비버,,,
초5,YBM(최),2015,3,feed,먹이를 주다,,,
